customer_id,prediction
50ae5db89f7a589a5580be795165e3fd638195e8164e059a3307b9d21418e112,0741040001 0678695001 0564310019 0737224001 0732409002 0678688003
6508561dcd0192b5a962872dd1f40d8749ec4128fcec03ca01b1b8164026865f,0619234001 0696435002 0622295001 0639297001 0605094002 0662857004
83c96af9b979b22bab60e8c682f186339c6fd49427cf719f7df87f565ed13864,0751471001 0875287001 0610776083 0253448001 0570189006 0845790002
90c7f47759c5bdf093caf16a18992d4acdcb7aaf817bf9abb012e02e9471f54d,0579541001 0673677004 0695545001 0673677002 0399201022 0399201024
a5fc3c1db12cb88b9ed4e372d7d455c86748ee46eadb4cb6711f6101d9bfaaf2,0702790004 0819547001 0786657004 0840161003 0662948012 0673677002
c57dd95e47ed97313667ce69f3b017b91e529ed00668030261948fe62c5305d0,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
5fbb7d23c4d8af0f663339781bfea866bda52a8eaacee5fa49d83d3c1ee64c14,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
8427fb4617fbfa1c362e4eddbf448b5fadda114de8c0a0cb20aa4696498457e1,0506191005 0688537001 0599580020 0684209001 0689898003 0188183021
bfe87d5655be7536849fe28428b722afdf824d47db624be3a5f5d3c61eb13f48,0794575001 0794575003 0662593001 0687720002 0694968013 0643985001
dd1681114cd74f94f88e852147613ba2032f03fa8aaa77d257e713636da1717f,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
fa774c70884d2d957ab245da2cc7af1ca45eec92e0d206138b5656a6bbdcf6f1,0507909001 0436261001 0111593001 0608776002 0841383003 0688873013
1c6b6a22382a25c46c178264b56a52d31eb229b87947566fd6b7734ffa9b4786,0688873014 0507910020 0688873007 0754910002 0507909026 0507909022
835c80f3622406b1d0896b8cfa811e232b5971d57327cf82a330b6d47329eace,0556539003 0556539010 0791587001 0852174001 0720137007 0736530010
bba5c3e710940ec941ff5894c7e9d0032c7f80d32a31b6d6d15f4cf9b17c263d,0305931001 0189616006 0679853001 0691855001 0688432001 0706016001
c98d1cd6b5a0c142b5a0996a12a7e12a53289ab5aa4d1cd2b5457a2ea1755a8a,0658030006 0662948003 0711582001 0549914003 0816166005 0730683001
22e1583615d7e5f94b4ab8f8f3b7a4e137daa4c48580ae875ba5dbb94bc864ed,0819547001 0858052001 0748269003 0840161003 0840604004 0760982001
91ac8247a503bef7ea3b591f3c79a2f1078f049638ac6252ee74f60bd29a5e14,0565200013 0655567002 0623879003 0623276001 0623989001 0625642001
ba5d3f6963083814a49805eeb8d4e3e74d13353862527f8e3991bf952cf7d702,0556539010 0556539003 0852174001 0871243001 0783346023 0573716028
daa077e7c275524ba2ef6a8a8ea7c0ab511240937ade23af8416234a8b2a6f00,0769814012 0861847004 0805000003 0706016001 0695632005 0636935001
f53cefe01e49ea0f199991caf15af19eb5aa511d1df0c63800aebbba063f30e4,0507883009 0372860001 0636455027 0733267002 0809883002 0708432003
3d99d295d156b90f2a3fbe675f852807606cac1d2e5006d8fbfec41fe30e2692,0680374001 0718413002 0826646002 0581275001 0534210006 0625787002
42bb6b338ca9c5d549b5837fcabd7f54ea208d99fa7b186abc370c0738c17285,0744786002 0744787002 0827968001 0832330002 0795440001 0507883009
0a6d8bcf11c0a5cef40a153fa6f47695d54ea229084cbc3aec8caf46a0b8bd81,0695544001 0573716039 0675068005 0739144003 0763842005 0556260002
0d8ee957f752a9c4da1638bb53097b050d1e988613fc23ee7bd085f560615b0f,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
764fe3d95247a13fc5cfffbb08041d34612c91a775f653537e9e193cd48b17ba,0507909022 0643985001 0568601006 0804666001 0662593001 0507909026
b9420b79eef666f1f98937777254f2ec98347ec0b41f0afa12ff7e85a1800bb7,0706016001 0519583013 0446224002 0519583033 0536139006 0400246021
d6129acd73a9e1da1ae34ef05ee9be16bca287852890bf273b23db63f03b9d88,0559616001 0733749001 0723469002 0507883009 0566140001 0759871003
85670c38aa34b7fc9e89af9654cf367d56f814755b4e95c58fa99d6800357708,0695632002 0749615002 0160442007 0721118001 0634727003 0628568002
e6a9e83cf826b0a57cf1e8683c02d1970968d7f97ccde56b14050c9b56cd761f,0599580038 0834217004 0687034023 0806225008 0776237011 0811925002
e7bcde9569c785f4cf1a38caacbfa462564d812a20707a1065442c7bb6f9999d,0448509014 0536139006 0769814012 0706016001 0536139010 0706016002
12d05b0620c118d1bb755bd83cf39822045d2eb2c96b6ad2d2b8f6acce7bbe12,0741356002 0732103001 0855080002 0816887001 0399061026 0790304003
be0b40957a48caae11d7a1ae5f2be2e65d75432bdf2f3ab194a343da8f8fb2bc,0673677002 0673677004 0639448001 0179393001 0576897007 0724399001
d44dc59f32a8ebbe123fbbcd430d2f2189bf049b3d0c5b6fb08aa50cdad4ab7c,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
d865ad8518ba8218442d5e4ea3faa2d9dffb2ce6b60657949cd305c42f03fe8d,0741356002 0400285006 0723933001 0720125001 0709271002 0733749001
0c87efc189c1b1fd26a55feb57c31943f1c1be5bd136f40f54847a09cf52b1d5,0762205002 0797710001 0630675002 0759871003 0752689001 0739819010
1b438dd8cb39edb90bb3076af705a592338316de2b3a5197e78769352d08de96,0759871002 0448509014 0706016001 0759871001 0759871025 0706016002
2cbf54ee52cad3a370da1c2fa826465dc173c922b60980610847f9a2cd907495,0659832004 0496111019 0201219001 0399256001 0377277002 0625818004
796ed090f600804e9d1cd4fbb40c98295bf22703318a2994444bc49a42e66167,0706016002 0706016001 0720125001 0372860001 0706016003 0684209006
501b3029e75149c21d4c11d68f3c74fbffc516b781ca4f3f7042d2fbb71e1c9f,0706016001 0621381014 0706016015 0294008002 0706016002 0673396002
92f1008ef1c8c5bc1fef6076ea2a60ec50e0828367964b27c1018418873e1904,0759871002 0733749001 0759871001 0759871003 0759871013 0736530007
f101314821c5b1ae5969be8cd3f0d89bff31a6f87ea677266f7edc9ff7be67fa,0608776002 0824497001 0871243001 0697050014 0591334019 0760454004
c8e703fc188b8e278c7f766837acbad90ae298992df87191bb0e848319eebfe1,0693177001 0555292001 0523489019 0652050003 0549390003 0623282001
d2f6870df8d1ef4332fb087ecb35e15d7df5306a7f52ec4463719064a5a615e5,0342034014 0507909026 0507910020 0507909022 0695584001 0857571001
97eb66e570ed32a097fbd921c0726ebe51f6b4e54820d6d579059f9c03deb812,0682670002 0294008002 0685813001 0703558001 0706016001 0554598001
3862c169fade00ecc0fe3130707040043685a58ad9e614e2ce2fe69ccaf70570,0711053003 0554598038 0554598001 0711053026 0711053009 0711053007
a7379c86cc5d84d31ad7d4f71f855962543a0ca11c9997983855590ac7837ef7,0720125007 0691177004 0804992011 0565379022 0595779010 0667499012
9b82fa57729c40615677b1b90ee837276743154d419eae8fdede918b5922a38f,0372860002 0372860001 0727611001 0635168002 0709138001 0740450002
fb8cb4248740b7e57db008f815d52dd746e2554b5d0824d80e0da2195363243c,0658030006 0706016015 0562245055 0706016001 0691291001 0718189001
28a3779f9f0ca1c0d275d371f3f1970f839417d0bb2fa6d9475e4e416dd7c42d,0715624001 0759814009 0792058001 0767869001 0728162001 0711053003
580ea2cec2c12981f599323a1cda743bca09849aa056172abeed37aeef83a494,0624632002 0608776009 0502836004 0611221009 0554772002 0678974001
a976c8123ba50191ab2ab98fd9756c787c13fefb19ae8c149d82cf4790238392,0605690001 0542464001 0770315006 0759871002 0896152002 0562245050
d005d6bb4dcbcb4957edb3226580fc9098e90989024fe89325873afc66e867d6,0803468002 0862956001 0748355017 0682009002 0507909001 0641433003
37538a145df02a6883e25dc2d6517f754014b22abd1a817d3f9f92a5ff9d64cd,0554598038 0539723003 0637549001 0778064003 0744630001 0179393001
4740352fc4a5d549d36898ddfe688d8510b631884393fcdbdb7a0675ba9bde53,0372860002 0464297007 0160442010 0883033002 0372860001 0733027010
5e5d96051657da30916c6de29fc58b5c67ea7f06829b089dd34a7c93f3922088,0708065001 0695632005 0636455003 0754374001 0844727001 0844727002
60f69a7e82b9cf1075ae8bb02056e01fb563fd2f872b97c5afb84bcbc625ae28,0711521001 0717664002 0591334032 0591334019 0399136061 0576773019
872b0f0178ece904b6944e2172c5710b907904b7fa40be9640a83934caf8f90b,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
aa889b3f13dfe2212ae7d6b1d54404e5f6ff7c79c5606df05df53c2ebe603121,0399136004 0399136061 0554450001 0717664002 0399201005 0399201022
1d9dcbf2b2d9f36c1a3a78f9dc813817ef3dd5cbc07a2a4df3fe0383d8b6bd5f,0711053003 0673677002 0724772002 0791587001 0484398001 0706016002
2d30247e35fb416e74b196759dd406d0a4441255e5c81c65bf656bae00a2ad75,0706016001 0599580017 0706016002 0759871002 0688537011 0684209013
2e455deb9a64bda5b319784c968f81e7faa90bea5eb164847aead7e7b183816f,0711053003 0464297007 0791587005 0742933001 0791587009 0554598001
364c7cfb4cec6e67c7781f9d33dd688f6895fd7ff23ec47cd1e110b736840561,0723469002 0732708001 0519583013 0810557003 0798416002 0673144002
39ec015be3d0798ab164d20d9ce954da81d5aad9825e1f0ef44bca2f767f2336,0399201005 0714790017 0573085010 0706016002 0706016001 0562245018
3c35a18648e696f9feb7816c0e0f89b425998afc3a6b2d2b75cd508ab6ba9080,0723529005 0766654001 0779664001 0717773004 0837351002 0833499002
40726808c6e9934554b542ee54a5d3c403c3ccf5afd791b6bb502511aadb079e,0695632005 0562245004 0883033002 0861847004 0562779001 0547747001
575486a91157f374fe8a9494847335824bde0c6e45c00874c7c26364b353d2d7,0678687016 0709726001 0731407007 0699867003 0567993015 0636407002
875e4aea84903964b7001df3ecb1b4a0fa2d292ad1620ac75e7b038d9f4607e9,0160442007 0695632002 0662075001 0507910001 0624486001 0749615002
91900d00860b4248577db4087628b470b6a72fb0f69ce7d3b8f33af1447f1d3f,0685814001 0806388001 0730683050 0251510001 0772773004 0715624001
d12be1636fea140aff0a11db375cbe0bfd827e0a2f0d05766fc9862cef14fd26,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
d2204f80628c209cf64a475c1c4ad718829492fc6c8dbdfb12f577cf2d58b137,0372860002 0727029001 0372860001 0687034010 0589599047 0736573001
f7df687a899bd7590ec2f56e24afb6f44138c66db8a438ea24cc152c04581700,0739348004 0806131003 0757303012 0805308002 0865520003 0673677002
00cd746a1260bc81b14b21a23e29fd520b37cd32d92b09f018cdea9d51b7b203,0351484002 0723529001 0712924001 0590928011 0823505002 0823505001
1dd5d00625e4db3621eb564b62fd4ff8458e9327301a63609fbb945a3ba326be,0608776002 0537116001 0507909001 0464297021 0720137001 0678687016
30dac681610dbc53790ba098db3e214d9ed00ddde181844bf0756691413353d7,0759871001 0759871002 0681181005 0664133001 0554450005 0484398001
4acaf43bcfbce744e096d7f2db706982fe07fd700c370ec4c30a6db4487a06d1,0399256001 0399256018 0399223001 0677930003 0624006002 0651334005
5bcd12698b73564c1d9530daf6e28d3b1331a3fbd7cf6a6a2cca4d831c760425,0757903014 0701078007 0743606001 0717490008 0863595004 0838770002
60ed3e6280c0f6d02fd093463187805cacc3523e258d4e0cce2000638565148d,0787946002 0791795006 0688558001 0608776024 0771829005 0824997001
a59f1d842c45c5ce6d1dce02c65694d5e3e53bd10554c400aa73af604ee3ffdb,0733749001 0759871003 0189616006 0733749002 0759871013 0759871001
bb2df8583f89b77b609d02f154bbeb49beb23b141a9c25ad40986a6b6f9b2e35,0372860001 0684341001 0706016001 0706016002 0542464001 0605690001
d3b6aa369ac101fbcbc7ed823e6f2677eb1f2c56b2e38a49e597cb82cb22d79f,0673677004 0660369006 0673677012 0756771001 0594922003 0728444005
68dbbffe4c1d84980d0fe3b7ab7012bced1e64f1522738a67aac7558918435da,0666061001 0814602001 0585158003 0809913001 0817736007 0811198001
8eaf429c3b25ccc06b61488e859185a50ecdb44a4bbff8fc487129f4f9511345,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
97777a95681be20166f6ee656d8978c91db7d1359c61da4288eb97dc96e31523,0753737001 0703558001 0685813001 0652211001 0684340002 0562245046
e90588342dc112d82725db32f7a8fa7170d63772230b291442b78184ae4066e6,0599580038 0720125001 0806225008 0372860001 0687034023 0714730003
f27c0eca6c9f800ecd2db5a4b39ac7ee3006e0ff56589428144d9829299822e0,0678696016 0408575004 0660726005 0372860001 0757286001 0719544003
2ae76dde2c7cf9536fe6dd58128faae572dc66a5ccc9c2044a9992090b3fd205,0673677004 0716672003 0861847004 0685814003 0714807003 0832473001
91831e57d880cefb48feb789ed86c7884806a092d280a5c4a08a34ea0d2b05f8,0681181005 0622968001 0509210025 0634744001 0717727001 0664405002
a5969ef521a8ff045f8795acd3655bd83738368f735a917eb52f4818313ef357,0611415014 0541518027 0708359027 0705966002 0698283001 0819049001
c63a2150030cf48ba7b009470c8ce6f2c8b89dbe771e13231c6bad5b49c79ceb,0590928011 0712924001 0684340001 0721762001 0695632035 0806225002
e8e09a220fc4284ab09e1b0d32e130881983d62139c307492104f495e4c891d2,0770315010 0536139010 0798763004 0554598001 0770315005 0872378003
0a7930b39a29e55f440ca45c15df24a0817ecfa5db2dbf63f3bd030235950cb7,0562245046 0766194003 0706004001 0775345001 0399256001 0399256018
7a2fd0e08a37cf0dc8903f8091dbb2441aa729117d4da83f6482f8e5f97408f8,0179123001 0656213001 0567993040 0532851005 0324502018 0662344004
c187f1d83f9dc4a1ab9b1b0b06ed9b1d397fb6ba6237237e996d1921c93fffe5,0201219011 0794819002 0866610002 0721450001 0784926014 0764045001
fb860a7fda82f51f155dfa2a4cff1ac68690073dac45b0699a0eaa81747a1777,0895506002 0598859001 0716672003 0618800007 0685816049 0687635020
017659c1b1ae4052c9bf969030e0cb33b05d28d90b1f2301f73098caf94aa801,0493995001 0797078010 0406724002 0818031001 0853510001 0470985003
4fbf9a28db172d9901e42469ef8f4d3042722a4700febc4675e7131dd3f5f415,0554450001 0399136004 0706016001 0399136061 0399136009 0399223026
dea1f8e7b37c781a2c332aba1d6709c8b4d7abe687e480f9adaeb35c1b5a0290,0667499001 0708336001 0507987001 0524529001 0756633003 0345922005
f502e1d13ae1b259c9f12130484df627aa29c6fe5f444595d8707563425eb266,0372860002 0759871001 0684209007 0876053003 0372860001 0693764002
55049b0108aefc1e4000d634333c2f0b6a11d7005dec7404fdbec9aca0c11c84,0783346023 0783346001 0783346018 0599719004 0523489001 0842062002
74dae4b6cce1263dff9becb526fd52a2d01988d551cf0ce5a535ec9db8ebb431,0723529004 0351484027 0738943010 0673638001 0633977002 0794320001
e707cb4fb642089e95c6150adcf218ba43302c86e44ae1b6bac2f636f50e9b80,0559616001 0566140001 0599580017 0622600002 0734316001 0636407001
190ee8d25f3bf4d41d0d92acb4993ec68197f47504bbab011fbc30a664b7f82c,0759871002 0716672001 0820866008 0823118004 0662592002 0866383003
2d8ea6c37b4ce49988b97bbda3d6cadbc77226bb448bd8b0ffe16a4269601b77,0507909001 0599580038 0599580052 0776237011 0806225008 0841383003
3aac309c92b6c2b0199dfa218a958035931b53431f7b9bdca89ee2340ffca915,0711053026 0816563002 0824118001 0827411001 0699598008 0832284001
72512f6ab2ca6e3bdce58fcf71f605f97f312e4dd215751c3f7ca04a6caaf978,0589222001 0706016001 0700152004 0655784001 0484104007 0565017007
72118385cda6b5faee853c1660acb98e675f4df653be9bc46036526e01775188,0700701001 0855793002 0537346013 0611415005 0851010009 0153115020
9f5d0f6af5c90d702ebc53e42f59ff83a4a05ccde06fcb91688bfe2da5e82c2b,0789690001 0768912001 0924626001 0564309022 0781758057 0685602005
edbca5da819adde692a57780850be5ccbe5a2d767392c5be86c651ee572cbfdc,0547780028 0700722001 0880358003 0880749002 0897682004 0818320001
470732d5f7b3e0042221a14b76417cbaf660d5349952004b2f4710788591453f,0698294001 0698293001 0769748002 0698276001 0723529001 0674891001
656365e92d9dbd231947d7ad4620c1c81b721161b1e47ae3b240a022be6d5b2a,0688873002 0637255001 0666448009 0656719008 0649397010 0711274003
c2a93116bb10e3b3ee34c66d21dbbba44bd0960d30e6d9afec9719e5f90f5f14,0729928001 0608776002 0562245046 0610776032 0507909001 0660599009
d3c02aa9dbee69f95f017bb332752ea5bd3457c6f7b923cad7f173be829e738f,0695632002 0650122003 0695632047 0160442007 0752814006 0637935002
12a02b35b7e10c5bfc1a1052cc48a684886ec26bb2d855ee19f21b9ba97b3716,0179393001 0673677002 0637549001 0724399001 0736530007 0470789019
e40c201789cdf8d7cf63a805b0f47a9f790987353437abcf5311bfed12a33bb2,0507883009 0610776032 0832481001 0372860001 0724906006 0561445005
333763077221ea73cb67fbf825138c1d54cc44b88feda7c311e94b1bc0c15ff0,0706016001 0554450001 0108775015 0706016002 0715624001 0778064003
225e6d325854ad4df6641506fff8eb2c31ae5265ad055b61a174a112431635bb,0565379002 0741466001 0756633002 0554598028 0716261001 0561797002
28feeba85ca233b5f8dcd300778924d6746af10263803569057da3fba531903d,0399256005 0719655001 0736530007 0736531006 0399087014 0562245102
3ed236e7576214ebb605593b3dba662f6566937a0a1f09f28949887d78ed4b75,0537116001 0704126002 0156227002 0793443001 0835417001 0683001006
48db7fef4b85d06862477f798227d2d1c07c5d2300384e567665b793abc40a50,0859136005 0700851001 0826027001 0305304019 0803757004 0673677002
a9d4d648013ca22381f4f0cbdd6d1985befc301031bf5bbd171323b59e915d53,0591334019 0718278002 0718278001 0685814001 0831211001 0768440001
be29d7e5aaa442e8eb298340751293bca24069bda5be70a6c46cdaa12c43400a,0798763003 0572797002 0763270005 0728162001 0749699001 0832361003
04796e7f27aa7e6541cc2590b26ad65c541d8b61130e432946e962497309c238,0664074001 0832359002 0610776071 0805000003 0850277001 0879781004
19a42e8dc9d3d7927c4caeb93befd16f8930bd3b05530bd3a1da70f38868d13a,0399256005 0579541001 0736681001 0794321004 0399256019 0678688003
36cc93fef3e1b4442fa508407ddc38d05d91770d93d02711a4db0df637d3a09b,0493995001 0770315010 0406724002 0818031001 0853510001 0470985003
5b90b248e983da71e2090c814a8995cdf746b84fba7906da2d1ec65ad27be700,0579838002 0676632003 0874546003 0894481001 0861558002 0876053001
8ea52426b6b8f676dd82fda7d4bd114c46598c7feba2ee9c007e38a9b4902d64,0678063001 0684206001 0111593001 0517729090 0736198029 0746069002
6bed7c42c403e0a8b61658285d6f50e159f3e2149425dfa8b416b635c4a0824d,0493995001 0770315010 0406724002 0818031001 0853510001 0470985003
7620fa9a91adf08f8e0406f71b59677b6914248191caf18649665380ca695915,0189634001 0678342002 0701016009 0898596007 0607833002 0608483007
7b3e2b5f813751600ae4c2ed93ec4eeb10ff654bb8c09d2832f3377114ea1597,0599580017 0673396002 0730683001 0536139006 0706016001 0723347001
b52e4031e8b9a8aff95e897b938cb5069f9178d5ae44fb16736ea07a8f2aad1d,0493995001 0846581001 0818031001 0853510001 0470985003 0572998006
cfbbc5d08c82968989d7c4cb55c4a28e16a779034ffc9055e2d5ed01335b013f,0665095005 0689389009 0708499003 0722151001 0778472001 0871517008
2574e4a004ca0a443627d44b75203559e6a901c3ceffdc6794bcf7ceab9b51bc,0493995001 0855211003 0883793001 0857571001 0840360005 0844919003
44fd8c4a845b3e6b734925fa5a9bcaaa5181a713602c6edf14a9aa358c60ecf8,0661794002 0787147003 0688873007 0695544002 0684083002 0625818002
94fb110be0ef7efc6e40881730a3aad9f020d4d496e470963a51b0c7dd75ba6c,0735840006 0436261001 0372860001 0111593001 0417951005 0743616002
f67b48adf363bf629ec07ee6c2b3ac49b21dfa05885eecd0746eefc5e17f1e13,0636455003 0399201002 0688537011 0700851001 0765689002 0568137005
0a7a79511a043de46b4546ab11e2e2381b1ff09ba4b0132eea870196967f4259,0629758005 0697050014 0629746002 0699082001 0610776026 0727948001
a54fa3d956865de2e131f7b4dde00a4ff46987406bbf98b2b3628333a0684b7a,0783244002 0804496001 0634775005 0838918001 0730683001 0842028001
c07941917691a76868b03fc11681cd4efd3a3bd16253b9653fe061c65ff75ca9,0706016001 0706016002 0554450001 0817416001 0706016007 0448509014
05dafbe86bf7af1953da3ec9f5b8e786d55f0682f0393634035b50aaced9c3d4,0351484002 0714828002 0723529001 0624486002 0838055001 0573085042
6c9d336f284b67c04d571c68270af12ca9cad450b98cfb9b3f1da9421815347d,0554772002 0624632002 0554772003 0464297007 0662948005 0645485002
02ea2cb6d5dad817407ca9ee5b4dca87c367c1b168e3d2b173a5edb9ddbef836,0739974006 0372860001 0372860002 0689009001 0541519001 0714367001
2eb576f980f68c3230a01d9c1f0ba577ab148738749626ca56958aa595b5c614,0742933001 0188183001 0723353003 0759326003 0711053003 0832479003
6b8a9b80910036e7b831c8d24c508f3274713b414dacbbdd33bfa569678985a8,0493995001 0855211003 0883793001 0857571001 0840360005 0844919003
2e793e733216bfc547e59bc7dae771fa5cfb6e8a8ef33b33a810b4282577fbab,0870970001 0711274004 0676582002 0731121002 0809525001 0732671008
85aaa2ccfc13df5e5af5392bfb59d3e3569032892bb756d0308c5258f89aaeec,0108775015 0706016001 0108775044 0706016002 0554450001 0778064003
9e84e247845812d9cd5db097be0a9d3d9226401cb45b560d91295cbe0f66274b,0493995001 0855211003 0883793001 0857571001 0840360005 0844919003
cd97a938137038e736e1dc0dec6c8dbb5087594d1d04d85e0245e4ed2c54e04e,0664891002 0645970001 0862167001 0805372001 0759814034 0927358001
de7a9c003e4938416e0f03b0e34c5219971e5a6f414504f15b99c2e1f0c57b56,0589599031 0351484026 0599580020 0684209001 0351484027 0723529004
ffe51d5056d5db207527cdefa2a036c9de211ac1571837a83da28e70ecdc02e2,0803468002 0841383002 0682009002 0721866001 0737735001 0399087047
4b450f7a9a52f1d9b315cfae5840e0c5b9a6429108eba6df5104d31fe3957570,0377277002 0659832004 0651893005 0448515031 0636323004 0108775015
5438a79a6f3c9ee3875b4ad589efd1b7781c5d2a0d6f070b321d386b3ae3fbc4,0493995001 0673677010 0816521002 0836284003 0883793001 0857571001
dc05fceabb5bcfe35e9984bc4e5099d99c902e1325e8f0c56061ab11ec3a56fc,0752512007 0799365011 0852420001 0818397005 0694236008 0849855001
dc0679aa1465023ecf62e56060cda8a4f5ab316c36a6d5391ec390b430826a2f,0759871002 0719655001 0465655010 0762796001 0759871001 0863477001
24950d134e5556af7cc1c6f5b58c08b37ad4b85b8c29cc797a8e30e8a88a8c46,0708065001 0501286001 0526512004 0854920001 0701016009 0554450004
77295324276c7a217eebbac7eca9886ae29df8988bc863dfa3b2172b774bee3b,0660599004 0684210002 0372860002 0537688014 0712924012 0562245046
3dc1912f9de624f00fd0fd3fdbf26dc3b5ad9f24f7624e44074c14e6dcbc550a,0575347003 0372860002 0579541036 0681180013 0879965004 0736385013
6f3ace09706ce7041ba5996fa7340d5f78b3daa993573182ba8a04d0cb766227,0399256001 0707704003 0589599035 0599580014 0562245001 0589599027
8155cef2a07a2711e4b3a3e826e399a80d67e03ddd0218ad9ea3572c0493457c,0446224002 0650122003 0399136004 0729860002 0795440001 0762188001
8d2fc852fad48368af1ce6afcc1ad160f7b8bc667b0619103e90283456384532,0399201023 0673396003 0667491002 0613826002 0673677003 0700819002
623d26499d461fe8a600d5d37698eebfc4343f211cf744ef49ef9ab9492d1e2b,0599580017 0684209004 0684209006 0688537004 0723347001 0706016001
85521d408837b6977ca425f51af360576f75c35d174e30c472cc1b599672d075,0708428003 0443696015 0504154034 0679854011 0673638005 0669216002
192aa342f7255c68d576f5e1cf9cca30347acf6079b7ffce82b2818215c06f5b,0567741002 0595548001 0568905014 0568905013 0625114005 0816521002
27fafccfc7a89094166bf5c99a0e06e6b35c86cd0ff471e32050b2be988f86e7,0496111019 0659832004 0201219001 0496111023 0709726001 0563519001
3b1539426fb1d045a7661ede0282f86b942436d0eb0d22ab02ce7f031161ac8d,0554450001 0507909001 0711053003 0706016001 0507910001 0781613006
72d8d442e765e9b9cb73771e36560e3f4d65579f2f51ca59759b769f0bc8128a,0399256005 0399256019 0575542001 0697054014 0399256002 0661306001
d83bd0f678bbb175d497dcf7d4529bd474570fab0ca87124c4fb2643d5003b1e,0579541001 0464297021 0579541004 0690933005 0718278001 0570003031
e6d5276bceecb0b42023db3563acee2d45f7407b3488d8e4f860acf8b5754b40,0688873014 0778761002 0718549001 0667499018 0711028001 0754910002
6700583de265f6aee5eee36ef5f49ac1fc8a11040257423286474915b0dffbb2,0735607005 0854043001 0697992002 0820866011 0820866002 0723529001
68dd68b997966e316bb74d7db383a149e4d9abee62b07e215897a939d21f14eb,0160442007 0160442010 0160442043 0827968001 0728156025 0877961007
7da75585992d58f6f5d3c4cd11e0a8046c25814a0703363c86fb62f4b7939a54,0465655010 0663282003 0589748001 0728162001 0719655001 0697091007
bc865d63695e0879c84b422cd9f8c0f3260d3a96dcadceed62e70cffa82f0a76,0506166047 0745702002 0738182002 0562245058 0806388002 0838787005
d4ade1ebdc98c5baa248d4a3acfff1ce42bcd896f82c2fdcd2f7c4d156303561,0579541001 0723469002 0700701001 0611415005 0579541004 0805005001
e3b548332a0075032d18a9ffe6e500858977049f1fd44e47218dac036638a720,0579541004 0664319015 0579541001 0708459002 0693322001 0693322013
f01a2c38038784ce34feb3904a6f11d076aff9241af4b50b39f56f9da5b874be,0759814011 0664075001 0665713001 0580000001 0679278003 0559616013
2dc9a52a58402c42d03422a9a4eae76f19322d0d9fd6c4fe06679ad5ebb56a98,0554450027 0554450005 0523489001 0562245046 0759871001 0372860001
8b04a51c722ec5f7fb183bf150dc6d93ed42e5052101f4ecec1a67447fd99043,0684209013 0688537011 0759871002 0759871013 0745247004 0860738001
e010a84bfcff48fcfa494298884e84ff8057c36b934a99b444cc076605b8097c,0579541001 0706016002 0685814003 0836699001 0714807003 0453358001
d46357a79c92dd57fdde6d869eb02298989f68c28b47984e72c0598d2b3edbc0,0751471001 0568601006 0785515002 0736049001 0579302001 0779781005
35ed840599733e17bc2850c0414809c3dbe783dd753805814f6a52e4ce98da33,0684209004 0688537004 0736573002 0599580017 0684209006 0600886001
c04629ddf0235d4779a48e3032fbf6214e90bd1987d3ca485ec197cb37666139,0742079002 0738133007 0719214003 0775996009 0868060001 0678692001
c3087cf15ad582f4da40d5c844c3c3e55b6f9801592eab87baa661abcbde8d24,0160442010 0160442007 0817110001 0676573005 0678942001 0678942036
2a32459cb2261679551beaaf8e57ffa3ebaab5031d04863926b8af7290584b0d,0684209013 0688537011 0732017001 0599580017 0611415005 0636455003
5713fdee36e260f4a7f0fbb7700a6cb878451eefa9c3a58a7e76db9795fdb857,0759871001 0759871002 0537346013 0733749001 0744712003 0628788004
7c84d44670c8cecb98372b8a920e55db03ba2b497d6dd1418330d0de01904a95,0307656023 0621760005 0621759002 0632737001 0851090001 0355072002
a3060494d708d6ed67b42e5b31735e88a4f3be6aaf52518744657886816f4886,0372860002 0372860001 0749699001 0759871002 0759871001 0749699002
db382a5ae82cf38e03b8a0a8540f77d057bee3a8023508d929707d261ad4890f,0759871004 0841699002 0825720004 0351484002 0820960002 0160442010
e99f5276bf770433f609e8daa966aa9d3d78967fcd5488779d8b2ac5d7c4a305,0493995001 0795975003 0852775002 0406724002 0818031001 0853510001
8dee293f4759a7705c8907e730955fcfde6750d48d5f24c18e87c01920866ac6,0706016001 0706016002 0759871002 0759871001 0554450001 0706016003
52e4a910b7de1c4c78f671c45cfc3324bec95169bc0f429fadf497fdcc4ba0c6,0746069002 0687173003 0864040001 0674651008 0654861004 0754374002
725642158f48d88c3e98459dcefb07064ff845205085e2671e13454d598244a3,0568601006 0160442007 0751471001 0305931001 0559633001 0160442010
0a1fd2bb8d63fe31ae61466c592391dcd03e06ec5ff2158f85a63d2309eee78f,0748856004 0663233003 0685468001 0588689001 0573716012 0516000008
382e3c88d0e900f41ba1a89889d8e3476220baa27a409b9c8c365300d6cb7afe,0568905020 0568905014 0568905013 0664750003 0406724002 0816521002
